early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,30,0.0767,ok,0.1735,0.0697,1
True,79,0.0603,ok,0.1495,0.0571,2
True,54,0.0805,ok,0.1814,0.0754,3
True,54,0.0797,ok,0.1749,0.0732,4
True,11,0.0091,ok,0.0245,0.0086,5
True,40,0.0777,ok,0.1795,0.0741,6
True,62,0.0738,ok,0.1735,0.0698,7
True,44,0.0794,ok,0.1777,0.0753,8
True,100,0.0728,ok,0.1869,0.0734,9
True,40,0.0777,ok,0.1763,0.0767,10
True,24,0.0116,ok,0.0268,0.0093,11
True,62,0.0747,ok,0.1874,0.0703,12
True,73,0.0751,ok,0.1846,0.0701,13
True,73,0.0774,ok,0.1878,0.0724,14
True,46,0.0642,ok,0.15,0.0621,15
True,38,0.0802,ok,0.1887,0.0784,16
True,26,0.0129,ok,0.0277,0.012,17
