question,stage,dataset,model,family,panel_family,variant_group,variant_label,variant_order,job_id,parent_job_id,run_phase,setting_key,setting_label,base_rank,base_tag,seed_id,runtime_seed,gpu_id,status,selection_rule,valid_score,test_score,best_valid_mrr20,test_mrr20,checkpoint_file,result_path,base_result_json,log_path,elapsed_sec,error,timestamp_utc
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,full_objective,Full objective,1,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R01_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R01_S2,full_objective,Full objective,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960002,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R01_S2.log,0.0,,2026-04-20T16:09:41.227782Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,no_auxiliary,No auxiliary loss,2,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R01_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R01_S2,no_auxiliary,No Auxiliary Loss,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960004,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R01_S2.log,0.0,,2026-04-20T16:09:41.228065Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,consistency_only,KNN consistency only,3,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_ONLY_R01_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_ONLY_R01_S2,consistency_only,Consistency Only,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960006,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_ONLY_R01_S2.log,0.0,,2026-04-20T16:09:41.228339Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,zloss_only,Z-loss only,4,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_ZLOSS_ONLY_R01_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_ZLOSS_ONLY_R01_S2,zloss_only,Z-Loss Only,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960008,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_ZLOSS_ONLY_R01_S2.log,0.0,,2026-04-20T16:09:41.228594Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,balance_only,Balance only,5,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_BALANCE_ONLY_R01_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_BALANCE_ONLY_R01_S2,balance_only,Balance Only,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960010,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_BALANCE_ONLY_R01_S2.log,0.0,,2026-04-20T16:09:41.228884Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,consistency_plus_zloss,Consistency + z-loss,6,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_PLUS_ZLOSS_R01_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_PLUS_ZLOSS_R01_S2,consistency_plus_zloss,Consistency + z-Loss,1,kuaireclargestrictposv2_0_2_top01_rfmoe,2,960012,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s2_kuaireclargestrictposv2_0_2_featured_moe_n3_r13_20260418_114025_729906_pid130220.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_PLUS_ZLOSS_R01_S2.log,0.0,,2026-04-20T16:09:41.229161Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,full_objective,Full objective,1,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R02_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R02_S2,full_objective,Full objective,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960014,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R02_S2.log,0.0,,2026-04-20T16:09:41.229421Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,no_auxiliary,No auxiliary loss,2,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R02_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R02_S2,no_auxiliary,No Auxiliary Loss,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960016,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R02_S2.log,0.0,,2026-04-20T16:09:41.229696Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,consistency_only,KNN consistency only,3,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_ONLY_R02_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_ONLY_R02_S2,consistency_only,Consistency Only,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960018,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_ONLY_R02_S2.log,0.0,,2026-04-20T16:09:41.229965Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,zloss_only,Z-loss only,4,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_ZLOSS_ONLY_R02_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_ZLOSS_ONLY_R02_S2,zloss_only,Z-Loss Only,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960020,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_ZLOSS_ONLY_R02_S2.log,0.0,,2026-04-20T16:09:41.230232Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,balance_only,Balance only,5,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_BALANCE_ONLY_R02_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_BALANCE_ONLY_R02_S2,balance_only,Balance Only,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960022,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_BALANCE_ONLY_R02_S2.log,0.0,,2026-04-20T16:09:41.230492Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,consistency_plus_zloss,Consistency + z-loss,6,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_PLUS_ZLOSS_R02_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_PLUS_ZLOSS_R02_S2,consistency_plus_zloss,Consistency + z-Loss,2,kuaireclargestrictposv2_0_2_top02_rfmoe,2,960024,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r19_20260418_094707_880811_pid110717.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_CONSISTENCY_PLUS_ZLOSS_R02_S2.log,0.0,,2026-04-20T16:09:41.230766Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,full_objective,Full objective,1,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R03_S1,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R03_S1,full_objective,Full objective,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960025,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R03_S1.log,0.0,,2026-04-20T16:09:41.230904Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,full_objective,Full objective,1,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R03_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R03_S2,full_objective,Full objective,3,kuaireclargestrictposv2_0_2_top03_rfmoe,2,960026,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_FULL_OBJECTIVE_R03_S2.log,0.0,,2026-04-20T16:09:41.231039Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,no_auxiliary,No auxiliary loss,2,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R03_S1,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R03_S1,no_auxiliary,No Auxiliary Loss,3,kuaireclargestrictposv2_0_2_top03_rfmoe,1,960027,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R03_S1.log,0.0,,2026-04-20T16:09:41.231169Z
objective,objective,KuaiRecLargeStrictPosV2_0.2,featured_moe_n3,route,,no_auxiliary,No auxiliary loss,2,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R03_S2,,OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R03_S2,no_auxiliary,No Auxiliary Loss,3,kuaireclargestrictposv2_0_2_top03_rfmoe,2,960028,dry-run,planned,overall_seen_target,,,,,,,/workspace/FeaturedMoE/experiments/run/artifacts/results/results_final_experiment_fmoe/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_s1_kuaireclargestrictposv2_0_2_featured_moe_n3_r05_20260418_072814_734138_pid86877.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/objective/kuaireclargestrictposv2_0_2/featured_moe_n3/route/OBJECTIVE_KUAIRECLARGESTRICTPOSV2_0_2_NO_AUXILIARY_R03_S2.log,0.0,,2026-04-20T16:09:41.231300Z
