early_stopped,epochs_run,mrr@20,status,test_hr@10,test_mrr@20,trial
True,17,0.0803,ok,0.1886,0.1618,1
True,53,0.0807,ok,0.1879,0.1615,2
True,17,0.0802,ok,0.187,0.1608,3
True,16,0.0803,ok,0.1888,0.1616,4
True,35,0.0807,ok,0.188,0.1616,5
True,15,0.08,ok,0.1846,0.1601,6
True,48,0.0807,ok,0.1888,0.1617,7
True,35,0.0807,ok,0.188,0.1615,8
True,15,0.08,ok,0.1852,0.1601,9
True,17,0.0802,ok,0.187,0.1608,10
True,48,0.0806,ok,0.1884,0.1616,11
True,16,0.0802,ok,0.1879,0.1616,12
True,16,0.0802,ok,0.1884,0.1617,13
True,14,0.0799,ok,0.1859,0.1603,14
True,15,0.08,ok,0.1845,0.1598,15
True,19,0.0814,ok,0.1839,0.1597,16
True,59,0.0807,ok,0.1876,0.1614,17
True,48,0.0807,ok,0.1887,0.1616,18
True,57,0.0807,ok,0.1879,0.1614,19
True,14,0.0796,ok,0.1852,0.1601,20
